Y,E1,E2,E3,E4,E5,E6,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19,G20,G21,G22,G23,G24,G25
-46786034027,-28.20892735,1513.505609,1015.16937,1092.724131,379.7416551,1456.198696,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1
1.09068E+11,1138.817657,604.7147419,864.6813288,1668.977526,1269.254594,866.0072303,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0
1.93299E+11,-220.3858853,-29.10392069,959.7053605,871.7587313,1806.561132,513.6931199,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0
1.03442E+11,418.3757967,2163.74354,1057.775421,1473.957067,612.2673188,1006.691947,0,1,0,0,1,1,1,1,1,1,1,NA,1,1,0,1,1,0,0,0,1,0,0,1,0
2.33014E+11,1046.570925,1101.070258,765.0883727,1853.005812,561.2622201,987.0832224,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0
85949555084,700.7146126,1743.128123,1012.417027,229.9646916,908.7337953,1804.182649,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,0,1,0,0,1
-87102202468,981.4025751,472.6266886,465.4780761,958.7132799,-188.6968056,770.9079982,NA,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0
2.01632E+11,203.4096287,341.5806899,229.7970722,906.0792577,1224.644788,1071.593636,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,1
-32515020170,1155.814584,-455.606246,351.7243029,2335.506741,286.4942599,311.9771415,1,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1
35597404934,374.0245019,1108.69479,-116.2516404,910.2935198,481.384475,613.6178802,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1
-27179318763,961.1171498,373.3946484,942.8857053,-167.1995413,1299.3314,857.9284478,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0
1.17921E+11,1154.89345,300.0706734,518.1518649,595.8122044,964.7707847,891.9846898,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0
4.54214E+11,1476.618978,529.9526345,167.6997015,851.8514663,1300.114458,1890.306568,1,0,0,0,0,1,0,0,1,1,NA,1,1,0,0,1,1,0,1,1,0,0,0,0,0
2.42361E+11,2013.999493,988.1969215,-9.973120059,2683.408783,1913.630093,975.1411699,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,NA,1,1
1.00505E+11,643.0025546,1061.361357,326.0091091,1341.507594,667.2355929,-38.53114854,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0
-83629487285,-42.93671081,88.90492491,519.7876836,595.6997242,668.0531165,1052.113313,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0
1.54556E+11,1009.696303,243.0111389,519.4594839,420.0646076,1867.82344,1158.541348,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0
69228173715,1940.755602,247.6641718,-864.1704123,827.0346342,734.1232973,516.3713578,1,0,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1
1.15027E+11,1271.782529,892.7256157,304.6014496,1112.818158,606.057319,822.9875561,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1
-55100503106,1732.905404,1750.30064,1227.795182,255.4304565,520.4506473,-45.75369831,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1
-1.72015E+11,175.2353776,688.171381,-0.243211689,1310.581657,855.6620117,1113.456038,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
1.3518E+11,454.7977175,853.5455557,742.4273507,1007.030448,2541.023244,337.6985244,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0
6067215772,917.6859154,176.7962076,1314.24553,1355.767469,947.1542295,701.7167077,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,NA,0,0,0,1
47322919973,72.90938871,-609.6139664,606.1915785,79.13906764,1047.305449,687.0745993,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,NA,0,0,0,1,0,0,1,0
2.30097E+11,1326.11004,867.225354,953.3283474,1513.285496,643.3008178,1278.441375,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0
1.54091E+11,1428.634133,-401.1144067,196.2664202,143.7772711,417.7091719,912.870998,0,0,0,1,1,0,0,0,0,1,NA,1,0,1,0,1,1,0,0,1,0,0,NA,1,0
1.38803E+11,1480.194715,-831.508092,-150.6255632,729.7214333,1140.612299,1457.314583,1,1,0,NA,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0
-1.03091E+11,993.1490637,174.4057183,-229.7271995,2124.534186,929.3568302,561.6048256,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,1,1
1.34826E+11,731.8828707,901.4180949,1191.299907,1294.214813,955.7554663,988.5232149,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1
38614771604,1365.053537,787.9105605,769.1478784,1269.901839,988.3498434,910.5270778,0,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1
1.18587E+11,1244.772097,470.9269799,1391.045686,1740.669137,1029.468288,780.3319684,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1
-93187017817,219.6839479,NA,1593.346199,912.6336238,-296.6584464,1232.736619,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1
2.96391E+11,1782.915655,1635.980635,689.1654678,1265.220143,656.3687113,1248.964078,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0
2.03099E+11,1183.00102,651.2514044,1462.058274,894.4635637,1094.158923,309.2989366,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,NA,0,1
NA,NA,509.4614125,936.927944,838.2319382,1524.4024,1209.538795,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1
1.09547E+11,2258.171537,-342.5096697,-712.5016121,1316.566787,1026.228116,453.0439618,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0
23813669817,700.4326401,2185.401438,1155.141988,-643.7735335,1361.907896,487.9662555,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1.20619E+11,-175.1760106,834.308143,-29.74465974,633.9543299,1831.746508,1616.875311,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1
4.75008E+11,1947.413795,665.2161431,1022.135993,762.5584488,750.9885957,1276.016184,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1
-80373214126,416.5818311,641.8794713,668.7112747,659.4546653,1204.056001,1140.312671,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0
2.36523E+11,445.1661611,72.09724828,277.0390088,963.273859,940.5382888,1254.071115,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1
3903070225,1186.278797,1321.260606,67.45884076,1330.085442,632.1064347,1366.639053,0,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,NA,1,0,0,1,0,0,1,1
-32163637532,932.3241832,669.9209676,756.8932526,-467.6017336,1744.528158,883.7120118,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
2.42583E+11,466.7961542,170.0365515,137.4884542,1236.097639,1220.880013,1903.117317,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1
1.86182E+11,1511.798336,474.6098981,-886.092992,972.6380429,955.2188131,1103.370012,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,NA
1.38069E+11,523.5285686,-178.7321773,100.9387517,241.9440724,1015.551464,1189.058711,0,0,1,1,0,0,1,1,1,1,1,NA,1,0,1,1,0,1,1,1,1,1,1,0,0
94571422560,708.5458657,302.1053205,5.605165718,326.412322,1694.538318,1470.046092,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0
NA,NA,789.6709515,-226.3051563,887.4231805,613.624904,733.8365756,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0
-97709600673,89.1239921,811.3605182,1934.525764,260.3014883,186.8960974,634.6393053,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1
3.38192E+11,1395.30347,-88.35433178,763.1206157,1345.257397,183.0439326,2050.179704,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0
1.77408E+11,466.0478049,45.58960503,-77.66384666,1536.638524,1154.467179,364.6938554,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0
50104889220,-96.17025112,1096.925237,232.197954,1604.262108,345.5042373,812.3476514,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0
-42413273837,1829.877506,-314.8896432,656.6719703,661.5544368,1567.180098,-278.055616,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1
NA,NA,826.219364,822.6862793,1526.694411,596.108176,958.1701195,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1
1.2767E+11,-304.4268156,1092.458562,1044.631691,2217.860977,-30.19657886,589.3806505,1,1,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0
1.95992E+11,-43.6825655,177.1496681,1414.450024,1852.677614,1259.770973,296.2935942,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1
-55261319177,1034.044391,1465.650741,749.863746,1545.266811,188.568492,1489.585875,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0
1.37118E+11,1044.983055,726.4823967,-300.4837121,1370.090122,990.1710405,1159.383278,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0
20409350790,-315.4490162,459.5837413,1013.829647,957.7678428,1798.718702,251.6513387,1,0,1,0,1,1,1,1,0,1,0,NA,0,1,0,1,0,0,0,1,1,1,1,1,0
NA,505.7459589,1231.625602,1285.822605,1197.866221,1904.894729,NA,0,1,1,NA,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0
6.33277E+11,1601.159465,973.8571505,98.45751501,1695.993907,1031.000466,2329.892168,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0
1.62175E+11,970.4511954,NA,1014.361664,1239.834701,2123.186826,1158.806799,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0
6600937730,772.961801,546.1719768,734.1301862,1384.048411,1486.211046,-340.5696408,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0
5.74648E+11,1352.149594,668.6315264,1162.451468,479.6136128,-124.8805282,2387.708932,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0
-54323911769,388.8948511,413.9692339,52.12164704,76.43321249,1152.422227,-630.5531844,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1
1.44397E+11,203.7159747,388.4151246,25.19900934,1775.168309,1709.571328,13.73071858,1,1,1,NA,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0
2.43652E+11,1126.861522,777.5496122,347.5100556,2248.437199,1554.008785,1305.396753,1,1,1,NA,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,0,1
40580514402,-98.61605359,601.4703181,-228.1509369,353.4475121,1561.051398,299.660113,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1
3.24398E+11,721.2124968,566.2440116,-511.470787,667.8929413,1504.552831,839.8989271,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1
-1.51396E+11,278.3945066,606.3350955,781.1642987,1094.43493,545.7597976,1419.732822,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
-1.70818E+11,260.5593125,1015.460756,105.5525422,794.8983194,1849.786363,1191.751317,1,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0
2.66583E+11,822.7265362,704.7335787,589.6079148,688.7657541,913.557306,1365.717779,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1
-22726545359,398.7244108,1200.498806,-18.15605031,-170.6931333,1583.49475,687.3207099,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0
2.54846E+11,794.7461484,30.9240029,342.6246676,1389.502503,1476.550982,1318.867135,1,1,1,1,1,0,1,0,1,1,0,NA,0,1,0,0,0,1,1,1,1,0,0,1,0
-1.17106E+11,2026.24345,279.5614131,1391.102334,743.6522885,1732.166027,160.0328678,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0
88073408269,1125.129999,725.9993674,157.6813783,193.5164209,1339.533617,213.0964958,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0
1.07809E+11,162.0762098,774.1255349,503.8721919,921.3205689,-546.1418149,1541.607977,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0
NA,1601.590693,247.2769623,1236.039158,1958.057852,1037.750792,NA,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1
5533905501,351.6265573,767.8859121,-333.7786979,882.6435381,1215.052675,1101.14567,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0
-9111509932,1823.460276,1430.27212,153.2473944,236.0375298,634.3059313,-32.62285156,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0
1.78407E+11,1102.617349,627.186939,25.60139556,89.85717429,789.3024212,617.8386519,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,NA
3.14102E+11,1200.515802,413.7249784,513.3423069,860.3891658,1442.165752,853.6921312,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1
2.03483E+11,1659.733802,141.0385797,NA,1178.753262,324.7280569,939.1774036,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,1
-35579453085,1288.737096,937.9406824,813.1114473,729.1397106,743.5408404,301.9296497,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
4.21489E+11,768.5326108,1352.109181,-311.9550336,-258.9217971,1092.188688,578.1709112,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1
2.67625E+11,1553.197439,-38.02645614,598.4834439,1020.652588,742.1465246,1907.615091,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0
2.45398E+11,631.6137369,1451.52068,248.8475509,1316.959154,873.6705077,1569.70157,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0
2.36303E+11,1267.464964,368.8779172,656.9431522,937.0166638,NA,1659.963957,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1
1.22147E+11,1197.480692,759.8143685,524.3627266,409.953217,1430.09745,1264.198613,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0
-904556529.4,407.8388936,-732.0392395,1005.605427,-180.2746617,1288.96847,247.8295234,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1
-44106824707,787.0968576,134.2483102,112.746294,424.3429549,420.7711875,899.6142108,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0
1.08356E+11,862.5242302,1294.671524,430.6369099,1442.609552,851.6003323,953.1130054,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0
1.1199E+11,1109.920036,1051.356188,339.2941054,843.2266608,853.0950328,638.7543568,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0
37228151699,1514.630179,47.21303498,-112.41338,976.7905449,-21.51774937,1271.731916,0,1,0,1,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0
2.64272E+11,809.8550352,679.4273559,795.4427559,1031.180845,1287.879024,2267.034339,1,0,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0
24580369583,321.6250279,-166.467759,433.4112671,945.7065877,465.3409973,83.30109587,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1
14152079956,1219.656082,1277.254347,1363.058274,898.8167489,673.0975673,992.8690955,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0
1.59471E+11,745.0069567,-246.2785435,88.63835826,975.5404289,509.7608849,983.4335809,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1
1.68321E+11,1026.605425,-829.2482303,-127.3297346,1095.22677,1621.80729,1202.506441,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1
3.52008E+11,1199.649511,958.4136573,744.3429355,1118.023858,200.7125743,742.5037977,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1
46679194359,990.359048,383.1329467,666.328818,898.4411944,1354.346856,1840.519714,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
1.1782E+11,1283.676361,1299.261549,417.4232589,339.7628644,24.25381118,1055.141172,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1
-2.11818E+11,715.4299329,834.8441235,212.2717195,1122.647967,1790.518766,308.9353959,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1
-46492832586,-44.2420418,-696.0863412,1433.575937,1502.211807,902.3344156,666.1653789,1,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1
2.11523E+11,781.5524381,1054.582974,747.016409,351.382263,2121.457819,839.8321392,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3046551375,1130.631093,1200.996322,625.7487299,427.2789152,1111.871449,941.7014195,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0
-36895196941,-381.4621491,453.2171152,-760.3066668,997.47513,915.3772817,982.5163622,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0,1,1,0,0
1.75099E+11,1543.481374,1559.217008,989.8602184,1516.967622,-52.48512967,916.1310189,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0
79123711967,331.1270854,281.1151942,-205.8612481,NA,152.0414123,384.4515429,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1
55655669135,602.3947096,1163.433996,-514.3707821,1410.63475,1735.416236,1240.144449,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1
1.63203E+11,666.6012248,898.7577301,-656.9806747,423.6437111,1652.810486,1295.908314,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
90785358590,237.5300614,381.5960718,693.8081287,1086.711841,600.2182768,1249.928858,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1
4.5466E+11,2211.215391,162.7052273,334.0508852,1040.538479,657.5145331,1234.072769,1,NA,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0
1.68534E+11,2271.253037,974.2666873,1237.061261,1196.231336,-738.2026104,150.9311793,1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,NA
-51962665911,1409.251674,74.20958852,1000.385678,1195.914491,334.2997654,213.2137737,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,0,NA,0,0,1,0,0,0,0,1
2.65267E+11,1196.185825,578.0570644,238.379645,1987.449248,1338.557033,930.4797917,0,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0
-1.78175E+11,1015.259701,1096.726734,1501.317768,1745.317595,1242.287113,266.0105065,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
92783601571,751.4755427,434.4648713,996.3291652,1641.867394,732.6806328,815.1297303,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1
3.51205E+11,1679.045182,-363.3733319,-167.5577209,581.9246894,-284.7673796,1719.935883,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1
79826814774,1055.934645,1065.976435,-396.3396031,1242.011629,NA,561.0395835,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0
-2.18288E+11,1871.02282,355.796382,1256.293749,1167.494815,912.9844941,203.2947818,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,1
1.26767E+11,1529.461848,1537.735704,374.4082309,2065.203753,1160.58298,811.6919363,0,0,1,1,1,1,1,0,1,1,1,NA,0,1,1,0,0,0,1,0,0,1,1,0,0
-32272910337,906.2873823,-750.6021804,1224.82605,1072.916661,-148.6848138,1392.494323,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0
38076449194,612.1378131,1139.25932,670.7605848,407.0065374,502.0649756,332.8640927,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1.43501E+11,495.5951445,694.7830019,353.9664107,2470.708007,779.0112454,861.8441157,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0
25964259478,1620.383338,-2.564071652,393.746259,1136.737938,2586.354519,32.10893331,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1
-55217339629,1016.223172,111.3728091,755.9545077,582.3662546,2174.352383,1066.259964,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0
3638315328,1566.155685,318.1109157,1352.592678,1039.085637,1184.997532,243.5090565,1,1,0,0,1,0,1,0,1,0,NA,1,1,1,1,1,1,0,0,1,1,1,1,0,1
47445437376,1752.391291,1776.106346,-26.23107,1196.266754,703.2263928,402.6937662,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0
1.19608E+11,700.9597467,106.4335372,777.3272934,672.4888377,1229.047685,540.8954054,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1
1.47961E+11,660.4078701,559.2479651,1934.659968,1192.611043,775.689187,648.3521374,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,NA,0,1,0,1
2.77606E+11,1784.367363,-126.8351505,1376.539599,837.949119,268.2085377,901.5276179,1,0,1,0,0,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1
76681495494,1387.709805,254.9557489,824.6766157,717.9836611,1088.902845,613.3536307,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0
1.56307E+11,1893.566762,1182.027163,1423.609179,1364.684365,396.3924533,334.7816558,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0
76104502677,1126.350123,927.583175,118.6817085,712.562961,NA,1437.550216,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1
2.1535E+11,836.422354,-299.4745544,615.6060735,522.9494863,-413.3787628,1559.662291,0,0,0,0,0,0,0,1,0,1,NA,0,1,1,0,1,1,0,1,1,1,1,0,1,0
33338268509,904.256344,193.6798954,1252.132636,677.8671847,1177.637081,785.1386991,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1,0
1.67247E+11,1554.865746,192.1086516,-430.5570655,630.9361695,458.9163126,473.1225648,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1
90438519161,1347.417195,1298.585186,859.4052552,1418.311639,108.2918852,-106.7411327,1,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1
1.73385E+11,1196.762049,1623.229068,817.9968271,1244.599909,5.262119608,1027.58768,1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1
1.42625E+11,666.7124989,795.9467488,-86.99904264,1092.86578,-1215.606786,350.6507217,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0
2.57845E+11,2013.196561,102.5615401,524.5183326,472.1022593,290.8246326,1281.505515,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0
50155938205,-219.9092657,39.49286756,871.7607754,1163.284025,353.875293,456.9632871,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1
1.4966E+11,200.0638007,1595.823275,543.2892866,1457.156509,750.9838812,675.6026908,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1
1.84402E+11,582.815133,2245.754257,311.1959967,1273.057461,177.5617285,661.4499238,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
15799857675,621.0317318,118.3353103,1190.038352,-65.14360328,902.3893132,1933.276569,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,NA,0,1,0,1
1.43224E+11,474.5746609,1293.149066,-24.39561469,957.2413075,1472.374377,525.5162945,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1
2.36623E+11,935.0088916,-709.8159275,19.95163791,1351.010794,256.8979592,979.6174406,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
73985566110,1588.69076,-123.4569526,333.1704522,1638.930546,1504.603958,765.7149871,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1
